Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
469,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,Tottenham,25-348,1995,1.9,28.4,1.05,3.16,14.2,13.7,6.32,27.9,2.11,2.11,100.0,2.11,0.00,20.5,75.3,28.9,1.05,0.00,0.00,3.16,4.21,52.6,21.1,40.0,5.79,Matches
470,Vitinha\Vitinha,pt POR,MF,Wolves,21-023,2000,2.6,73.5,0.77,7.69,47.3,23.1,1.15,72.3,1.54,1.54,100.0,1.54,0.00,54.2,270.8,148.1,8.08,2.31,0.00,1.54,1.54,71.9,62.3,86.6,5.38,Matches
471,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,20-356,2000,0.7,32.9,1.43,4.29,22.9,10.0,0.00,22.9,0.00,0.00,,0.00,0.00,18.6,157.1,100.0,2.86,2.86,0.00,0.00,0.00,24.3,18.6,76.5,0.00,Matches
472,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-311,1992,8.9,28.0,0.34,0.56,10.8,17.2,4.72,27.3,1.12,1.91,58.8,1.24,0.11,16.3,62.8,27.2,2.02,0.22,0.67,2.92,1.24,54.9,21.2,38.7,9.55,Matches
473,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,31-357,1989,0.1,20.0,0.00,10.0,10.0,10.0,0.00,20.0,0.00,0.00,,0.00,0.00,20.0,640.0,630.0,0.00,10.0,0.00,10.0,0.00,50.0,20.0,40.0,0.00,Matches
474,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,31-357,1989,13.7,37.9,0.51,5.33,17.9,18.2,3.80,37.6,1.24,2.92,42.5,1.31,0.00,26.5,136.2,86.9,4.74,1.68,0.80,2.77,2.26,39.8,26.1,65.5,5.69,Matches
475,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-284,1990,16.6,93.1,2.05,19.8,60.1,20.7,0.90,84.6,1.69,2.47,68.3,1.87,0.06,66.9,344.7,177.2,8.49,2.65,0.36,0.42,0.90,72.9,70.1,96.2,1.81,Matches
476,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23-329,1997,19.8,70.2,3.64,22.0,38.4,15.7,1.87,58.9,1.82,2.58,70.6,1.87,0.00,43.1,248.9,138.4,6.62,2.07,0.61,0.66,1.67,43.9,39.6,90.3,1.82,Matches
477,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-102,1997,26.0,71.8,3.54,23.7,32.9,20.1,1.04,63.6,1.00,1.65,60.5,1.08,0.04,43.1,230.3,128.4,6.12,2.31,0.08,0.46,0.65,46.9,43.2,92.1,2.38,Matches
478,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-130,1989,15.1,56.1,5.50,22.6,23.7,11.8,0.46,45.2,0.33,0.46,71.4,0.33,0.00,23.4,103.0,51.9,2.12,0.99,0.00,0.73,0.46,25.8,23.4,91.0,0.79,Matches
479,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-127,1994,27.0,79.7,2.70,18.0,48.0,17.6,0.48,71.0,0.37,0.63,58.8,0.41,0.00,40.6,179.1,90.1,3.37,1.00,0.00,0.41,0.48,53.4,49.0,91.8,1.07,Matches
480,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-068,1995,26.0,35.5,0.73,1.92,14.0,21.5,6.58,34.3,1.38,2.23,62.1,1.50,0.08,22.6,111.3,65.4,3.85,0.88,1.38,3.00,2.38,54.3,27.6,50.8,9.54,Matches
481,Caleb Watts\Caleb-Watts,au AUS,MFFW,Southampton,19-051,2002,0.2,60.0,5.00,20.0,10.0,30.0,0.00,60.0,0.00,0.00,,0.00,0.00,30.0,80.0,35.0,5.00,0.00,0.00,0.00,5.00,35.0,30.0,85.7,5.00,Matches
482,Adam Webster\Adam-Webster,eng ENG,DF,Brighton,26-063,1995,21.8,70.4,7.39,36.1,34.2,7.80,1.24,68.4,0.32,0.46,70.0,0.41,0.00,45.0,335.8,222.0,6.10,2.06,0.09,0.55,0.60,49.7,48.5,97.7,0.18,Matches
483,Danny Welbeck\Danny-Welbeck,eng ENG,FW,Brighton,30-102,1990,8.3,24.3,1.45,2.41,9.28,14.5,5.90,23.9,1.20,2.17,55.6,1.20,0.00,15.9,81.0,50.5,2.65,1.08,0.36,2.53,1.57,43.5,16.0,36.8,6.14,Matches
484,Timo Werner\Timo-Werner,de GER,FW,Chelsea,25-002,1996,21.5,43.0,0.19,3.77,17.8,24.8,6.93,42.1,1.07,2.65,40.4,1.30,0.09,29.4,189.4,117.6,5.58,1.77,2.05,2.60,1.72,51.3,34.0,66.3,9.44,Matches
485,Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,30-341,1990,27.9,63.1,1.90,11.7,38.4,15.7,0.65,57.0,0.25,0.43,58.3,0.32,0.00,37.0,145.1,66.7,2.65,0.97,0.00,0.54,0.50,44.0,40.6,92.3,0.82,Matches
486,Ben White\Ben-White,eng ENG,DFMF,Brighton,23-151,1997,25.5,57.3,5.69,25.8,27.1,7.69,0.78,55.7,0.67,1.18,56.7,0.86,0.00,38.0,190.3,99.5,2.86,0.82,0.00,0.27,0.51,40.5,38.9,95.8,0.67,Matches
487,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,30-117,1990,25.3,61.9,1.11,9.72,40.9,16.7,1.26,60.7,0.95,1.38,68.6,1.03,0.08,47.2,265.4,124.4,5.65,2.29,0.20,0.67,0.91,51.4,47.2,91.8,2.61,Matches
488,Brandon Williams\Brandon-Williams,eng ENG,DF,Manchester Utd,20-186,2000,0.1,110.0,0.00,50.0,50.0,10.0,0.00,110.0,0.00,20.0,0.0,0.00,0.00,80.0,300.0,30.0,0.00,0.00,0.00,0.00,0.00,80.0,70.0,87.5,10.0,Matches
489,Neco Williams\Neco-Williams,wal WAL,DF,Liverpool,19-329,2001,2.8,86.4,1.79,20.7,33.2,36.1,3.57,76.4,2.14,2.86,75.0,2.14,0.00,61.8,277.9,138.6,7.50,1.79,0.36,0.36,0.71,62.1,57.9,93.1,5.36,Matches
490,Rhys Williams\Rhys-Williams,eng ENG,DF,Liverpool,20-033,2001,2.3,90.4,8.26,39.6,50.9,3.91,0.43,89.6,0.00,0.00,,0.00,0.00,57.4,259.1,120.0,3.48,0.87,0.00,0.00,0.00,63.5,63.0,99.3,0.87,Matches
491,Willian\Willian,br BRA,FWMF,Arsenal,32-211,1988,13.1,59.8,0.53,7.48,23.6,33.1,2.67,53.1,0.76,1.37,55.6,0.84,0.00,41.3,267.9,139.4,8.09,2.75,0.46,1.15,1.53,51.2,42.7,83.5,5.04,Matches
492,Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,21-200,1999,2.6,51.5,2.69,8.46,26.2,23.5,5.38,51.5,1.15,2.69,42.9,1.15,0.00,39.2,228.5,99.2,6.92,3.08,0.00,1.92,4.62,45.4,36.2,79.7,6.54,Matches
493,Joe Willock\Joe-Willock,eng ENG,MF,Newcastle Utd,21-200,1999,4.9,36.7,2.04,12.2,15.5,11.8,3.06,36.3,1.43,2.45,58.3,1.43,0.20,23.9,128.0,81.6,3.06,1.22,0.61,2.04,2.45,28.0,17.3,62.0,1.84,Matches
494,Callum Wilson\Callum-Wilson,eng ENG,FW,Newcastle Utd,29-009,1992,20.1,28.0,0.55,2.39,12.4,15.4,4.83,26.8,1.24,2.19,56.8,1.49,0.05,19.2,101.6,60.7,3.03,1.14,1.09,2.89,2.34,47.5,20.3,42.9,6.77,Matches
495,Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,25-034,1996,7.1,75.8,3.52,18.2,52.4,7.75,0.14,74.1,0.28,0.56,50.0,0.42,0.00,48.5,192.3,90.3,2.68,0.70,0.00,0.14,0.56,58.7,56.6,96.4,0.85,Matches
496,Chris Wood\Chris-Wood,nz NZL,FW,Burnley,29-091,1991,20.9,30.3,0.72,1.77,13.9,15.9,3.68,29.8,0.33,0.67,50.0,0.33,0.00,16.0,44.5,17.0,0.86,0.43,0.14,2.63,1.87,53.2,24.5,46.2,8.23,Matches
497,Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,28-162,1992,21.1,80.7,3.98,21.0,52.6,12.7,0.52,78.4,0.47,0.71,66.7,0.47,0.09,57.3,302.7,161.8,5.31,1.28,0.00,0.28,0.62,62.7,59.7,95.1,0.90,Matches
498,Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,31-136,1989,4.0,46.8,0.50,8.75,19.3,23.3,4.25,45.3,1.75,1.75,100.0,1.75,0.25,37.3,260.0,137.0,7.50,1.75,1.00,1.50,3.25,49.5,34.0,68.7,6.25,Matches
499,DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,27-242,1993,4.8,46.3,3.33,16.0,16.5,15.2,1.04,40.0,0.21,0.42,50.0,0.21,0.00,21.0,75.0,51.3,3.33,1.25,0.21,0.63,0.21,29.2,24.2,82.9,1.67,Matches
500,Okay Yokuşlu\Okay-Yokuslu,tr TUR,MF,West Brom,26-364,1994,4.9,51.4,5.10,18.8,27.8,8.37,0.41,51.0,0.82,1.02,80.0,0.82,0.00,29.0,156.1,83.1,1.84,1.02,0.00,0.41,0.41,25.7,23.5,91.3,1.22,Matches
501,Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,28-118,1992,19.0,43.5,0.00,2.63,19.3,25.5,5.47,42.8,1.74,3.84,45.2,1.89,0.21,35.7,180.1,108.9,6.16,1.84,1.63,3.05,4.11,52.6,34.4,65.4,8.89,Matches
502,Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,25-112,1995,21.2,64.5,1.70,14.4,39.7,16.1,1.65,63.7,3.35,4.39,76.3,3.49,0.05,47.9,261.6,138.0,5.94,2.08,0.52,1.89,2.50,49.3,43.3,87.8,2.74,Matches
503,Andi Zeqiri\Andi-Zeqiri,ch SUI,FWDF,Brighton,21-259,1999,0.8,26.3,0.00,0.00,5.00,22.5,11.3,26.3,0.00,0.00,,0.00,0.00,16.3,75.0,60.0,5.00,1.25,1.25,1.25,2.50,45.0,16.3,36.1,5.00,Matches
504,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,24-083,1996,11.1,102.6,3.06,21.0,61.1,26.7,0.54,93.6,0.18,0.63,28.6,0.18,0.09,65.1,311.7,170.2,8.92,2.70,0.18,0.45,0.27,79.0,75.4,95.4,1.62,Matches
505,Hakim Ziyech\Hakim-Ziyech,ma MAR,FWMF,Chelsea,27-354,1993,8.7,70.9,0.69,6.09,30.6,37.4,2.76,66.8,1.03,2.41,42.9,1.15,0.23,53.8,200.3,94.4,5.86,1.49,0.80,2.07,1.03,66.9,55.2,82.5,7.47,Matches
506,Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,26-132,1994,16.0,85.5,12.4,44.7,44.0,2.00,1.19,84.3,0.19,0.25,75.0,0.19,0.00,56.3,278.4,153.9,3.13,0.31,0.00,0.19,0.19,65.6,64.5,98.3,0.25,Matches
507,Martin Ødegaard\Martin-Odegaard,no NOR,MF,Arsenal,22-081,1998,3.3,57.3,0.30,7.58,29.4,24.2,3.03,52.7,0.91,1.82,50.0,0.91,0.00,43.6,219.1,107.0,5.76,1.52,0.61,1.52,1.21,54.5,43.9,80.6,2.73,Matches
