Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
460,Leandro Trossard\Leandro-Trossard,be BEL,FWMF,Brighton,26-094,1994,20.3,1.08,0.79,0.25,0.64,0.20,0.25,1.28,19.2,1.03,13.5,4.38,32.4,3.65,5.22,4.68,1.33,0.15,0.00,1.18,0.59,1.67,0.20,0.00,Matches
461,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,Liverpool,24-300,1996,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,40.0,30.0,75.0,0.00,20.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
462,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,Manchester Utd,23-114,1997,1.5,3.33,1.33,1.33,2.00,0.00,1.33,2.67,50.0,1.33,16.0,4.00,25.0,9.33,6.00,0.67,4.00,2.00,0.00,2.00,0.00,3.33,2.67,0.00,Matches
463,Cengiz Ünder\Cengiz-Under,tr TUR,MFFW,Leicester City,23-237,1997,3.1,0.97,0.97,0.00,0.65,0.32,0.32,1.61,20.0,1.29,14.2,4.84,34.1,3.55,5.81,4.84,1.61,0.00,0.00,1.61,0.97,1.94,0.00,0.00,Matches
464,Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,22-014,1999,1.1,2.73,1.82,0.91,1.82,0.00,0.00,3.64,0.0,3.64,29.1,8.18,28.1,11.8,10.0,7.27,4.55,0.00,0.00,4.55,2.73,5.45,4.55,0.00,Matches
465,Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,34-056,1987,21.7,0.46,0.18,0.09,0.14,0.23,0.14,0.60,23.1,0.46,9.68,2.26,23.3,0.41,3.55,5.71,0.51,0.18,0.00,0.32,0.23,0.69,1.11,0.00,Matches
466,Joël Veltman\Joel-Veltman,nl NED,DF,Brighton,29-052,1992,18.3,2.95,1.58,1.80,0.82,0.33,1.26,2.57,48.9,1.31,12.4,3.83,30.8,5.85,4.59,1.97,1.69,0.22,0.00,1.48,1.31,4.26,3.33,0.00,Matches
467,Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,28-217,1992,18.5,1.73,1.30,1.08,0.49,0.16,0.86,1.68,51.6,0.81,6.92,3.08,44.5,4.54,2.05,0.32,1.46,0.76,0.00,0.70,1.14,2.86,5.03,0.00,Matches
468,Rúben Vinagre\Ruben-Vinagre,pt POR,DF,Wolves,21-333,1999,1.9,2.63,1.58,1.58,1.05,0.00,1.05,2.63,40.0,1.58,13.7,2.63,19.2,6.84,4.74,2.11,2.11,0.00,0.00,2.11,0.53,3.16,3.16,0.00,Matches
469,Carlos Vinícius\Carlos-Vinicius,br BRA,FW,Tottenham,25-348,1995,1.9,1.05,0.53,0.53,0.00,0.53,0.53,0.53,100.0,0.00,15.3,4.74,31.0,0.53,7.37,7.37,0.00,0.00,0.00,0.00,0.00,1.05,1.05,0.00,Matches
470,Vitinha\Vitinha,pt POR,MF,Wolves,21-023,2000,2.6,2.31,1.54,0.77,1.15,0.38,0.00,1.92,0.0,1.92,21.9,6.15,28.1,6.54,12.3,3.08,0.00,0.00,0.00,0.00,0.00,2.31,0.38,0.00,Matches
471,Jake Vokins\Jake-Vokins,eng ENG,DF,Southampton,20-356,2000,0.7,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.0,1.43,14.3,2.86,20.0,8.57,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,Matches
472,Matěj Vydra\Matej-Vydra,cz CZE,FW,Burnley,28-311,1992,8.9,0.45,0.22,0.11,0.11,0.22,0.00,0.45,0.0,0.45,19.1,5.73,30.0,0.56,7.87,10.7,1.35,0.11,0.00,1.24,0.34,0.79,0.11,0.00,Matches
473,Theo Walcott\Theo-Walcott,eng ENG,FW,Everton,31-357,1989,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,50.0,10.0,20.0,30.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
474,Theo Walcott\Theo-Walcott,eng ENG,MFFW,Southampton,31-357,1989,13.7,1.82,1.17,0.80,0.66,0.36,0.80,2.70,29.7,1.90,18.9,5.62,29.7,5.33,7.88,5.69,1.31,0.07,0.00,1.24,0.44,2.26,0.22,0.00,Matches
475,Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,30-284,1990,16.6,1.93,1.45,0.96,0.78,0.18,0.96,1.69,57.1,0.72,11.0,3.61,33.0,3.80,5.36,1.81,1.27,0.18,0.00,1.08,0.72,2.65,1.39,0.00,Matches
476,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Southampton,23-329,1997,19.8,2.98,1.72,2.02,0.86,0.10,0.86,1.82,47.2,0.96,13.6,4.39,32.2,7.07,5.20,1.36,2.47,0.61,0.00,1.87,1.31,4.29,2.07,0.05,Matches
477,Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Manchester Utd,23-102,1997,26.0,3.19,1.69,1.81,1.15,0.23,0.62,1.27,48.5,0.65,12.7,4.12,32.5,5.65,5.31,1.69,3.58,0.42,0.00,3.15,1.54,4.73,2.85,0.00,Matches
478,Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,31-130,1989,15.1,1.92,1.19,1.39,0.53,0.00,0.86,1.32,65.0,0.46,13.9,4.04,29.0,7.62,4.30,1.99,2.32,0.60,0.00,1.72,1.85,3.77,4.57,0.07,Matches
479,James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,26-127,1994,27.0,2.26,1.56,1.04,1.00,0.22,0.81,1.93,42.3,1.11,14.3,4.59,32.2,4.74,7.56,1.96,1.89,0.15,0.00,1.74,1.30,3.56,1.89,0.00,Matches
480,Ollie Watkins\Ollie-Watkins,eng ENG,FW,Aston Villa,25-068,1995,26.0,1.15,0.73,0.19,0.62,0.35,0.35,0.81,42.9,0.46,15.4,4.88,31.7,0.73,6.46,8.23,0.58,0.04,0.00,0.54,0.35,1.50,0.58,0.00,Matches
481,Caleb Watts\Caleb-Watts,au AUS,MFFW,Southampton,19-051,2002,0.2,10.0,5.00,10.0,0.00,0.00,10.0,20.0,50.0,10.0,60.0,25.0,41.7,40.0,15.0,5.00,15.0,0.00,0.00,15.0,0.00,10.0,0.00,0.00,Matches
